handleId,fieldType,name,description,productImageUrl,collection,sku,ribbon,price,surcharge,visible,discountMode,discountValue,inventory,weight,cost,productOptionName1,productOptionType1,productOptionDescription1,productOptionName2,productOptionType2,productOptionDescription2,productOptionName3,productOptionType3,productOptionDescription3,productOptionName4,productOptionType4,productOptionDescription4,productOptionName5,productOptionType5,productOptionDescription5,productOptionName6,productOptionType6,productOptionDescription6,additionalInfoTitle1,additionalInfoDescription1,additionalInfoTitle2,additionalInfoDescription2,additionalInfoTitle3,additionalInfoDescription3,additionalInfoTitle4,additionalInfoDescription4,additionalInfoTitle5,additionalInfoDescription5,additionalInfoTitle6,additionalInfoDescription6,customTextField1,customTextCharLimit1,customTextMandatory1,customTextField2,customTextCharLimit2,customTextMandatory2,brand
product_e37337c5-59f1-2447-75d9-042dfa1914cc,Variant,,,,,,,,0.0,true,,,InStock,,12.17,,,"#a1cdee:blue",,,18-24m,,,Back only,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e37337c5-59f1-2447-75d9-042dfa1914cc,Variant,,,,,,,,0.0,true,,,InStock,,12.17,,,"#a1cdee:blue",,,5-6 years,,,Back only,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e37337c5-59f1-2447-75d9-042dfa1914cc,Variant,,,,,,,,0.0,true,,,InStock,,12.17,,,"#ffc0cb:pink",,,12-18m,,,Back only,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e37337c5-59f1-2447-75d9-042dfa1914cc,Variant,,,,,,,,2.5,true,,,InStock,,12.17,,,"#808080:grey",,,18-24m,,,Front and back,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e37337c5-59f1-2447-75d9-042dfa1914cc,Variant,,,,,,,,2.5,true,,,InStock,,12.17,,,"#ffffff:white",,,4-5 years,,,Front and back,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e37337c5-59f1-2447-75d9-042dfa1914cc,Variant,,,,,,,,0.0,true,,,InStock,,12.17,,,"#ffc0cb:pink",,,18-24m,,,Back only,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e37337c5-59f1-2447-75d9-042dfa1914cc,Variant,,,,,,,,2.5,true,,,InStock,,12.17,,,"#ffc0cb:pink",,,4-5 years,,,Front and back,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e37337c5-59f1-2447-75d9-042dfa1914cc,Variant,,,,,,,,2.5,true,,,InStock,,12.17,,,"#808080:grey",,,3-4 years,,,Front and back,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e37337c5-59f1-2447-75d9-042dfa1914cc,Variant,,,,,,,,0.0,true,,,InStock,,12.17,,,"#808080:grey",,,2-3 yrs,,,Back only,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e37337c5-59f1-2447-75d9-042dfa1914cc,Variant,,,,,,,,0.0,true,,,InStock,,12.17,,,"#ffffff:white",,,6-12m,,,Back only,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e37337c5-59f1-2447-75d9-042dfa1914cc,Variant,,,,,,,,2.5,true,,,InStock,,12.17,,,"#ff0000:red",,,2-3 yrs,,,Front and back,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e37337c5-59f1-2447-75d9-042dfa1914cc,Variant,,,,,,,,0.0,true,,,InStock,,12.17,,,"#a1cdee:blue",,,12-18m,,,Back only,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e37337c5-59f1-2447-75d9-042dfa1914cc,Variant,,,,,,,,0.0,true,,,InStock,,12.17,,,"#ffc0cb:pink",,,3-4 years,,,Back only,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e37337c5-59f1-2447-75d9-042dfa1914cc,Variant,,,,,,,,2.5,true,,,InStock,,12.17,,,"#ffffff:white",,,5-6 years,,,Front and back,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e37337c5-59f1-2447-75d9-042dfa1914cc,Variant,,,,,,,,2.5,true,,,InStock,,12.17,,,"#808080:grey",,,4-5 years,,,Front and back,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e37337c5-59f1-2447-75d9-042dfa1914cc,Variant,,,,,,,,2.5,true,,,InStock,,12.17,,,"#ffffff:white",,,12-18m,,,Front and back,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e37337c5-59f1-2447-75d9-042dfa1914cc,Variant,,,,,,,,0.0,true,,,InStock,,12.17,,,"#ff0000:red",,,4-5 years,,,Back only,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e37337c5-59f1-2447-75d9-042dfa1914cc,Variant,,,,,,,,2.5,true,,,InStock,,12.17,,,"#ffc0cb:pink",,,18-24m,,,Front and back,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e37337c5-59f1-2447-75d9-042dfa1914cc,Variant,,,,,,,,2.5,true,,,InStock,,12.17,,,"#ffffff:white",,,3-4 years,,,Front and back,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e37337c5-59f1-2447-75d9-042dfa1914cc,Variant,,,,,,,,0.0,true,,,InStock,,12.17,,,"#ff0000:red",,,2-3 yrs,,,Back only,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e37337c5-59f1-2447-75d9-042dfa1914cc,Variant,,,,,,,,0.0,true,,,InStock,,12.17,,,"#ffffff:white",,,5-6 years,,,Back only,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e37337c5-59f1-2447-75d9-042dfa1914cc,Variant,,,,,,,,2.5,true,,,InStock,,12.17,,,"#ff0000:red",,,12-18m,,,Front and back,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e37337c5-59f1-2447-75d9-042dfa1914cc,Variant,,,,,,,,2.5,true,,,InStock,,12.17,,,"#ffc0cb:pink",,,3-4 years,,,Front and back,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e37337c5-59f1-2447-75d9-042dfa1914cc,Variant,,,,,,,,0.0,true,,,InStock,,12.17,,,"#ff0000:red",,,5-6 years,,,Back only,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e37337c5-59f1-2447-75d9-042dfa1914cc,Variant,,,,,,,,0.0,true,,,InStock,,12.17,,,"#ffffff:white",,,18-24m,,,Back only,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e37337c5-59f1-2447-75d9-042dfa1914cc,Variant,,,,,,,,2.5,true,,,InStock,,12.17,,,"#ffffff:white",,,2-3 yrs,,,Front and back,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e37337c5-59f1-2447-75d9-042dfa1914cc,Variant,,,,,,,,0.0,true,,,InStock,,12.17,,,"#808080:grey",,,6-12m,,,Back only,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e37337c5-59f1-2447-75d9-042dfa1914cc,Variant,,,,,,,,2.5,true,,,InStock,,12.17,,,"#ff0000:red",,,4-5 years,,,Front and back,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e37337c5-59f1-2447-75d9-042dfa1914cc,Variant,,,,,,,,0.0,true,,,InStock,,12.17,,,"#ff0000:red",,,12-18m,,,Back only,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e37337c5-59f1-2447-75d9-042dfa1914cc,Variant,,,,,,,,2.5,true,,,InStock,,12.17,,,"#a1cdee:blue",,,2-3 yrs,,,Front and back,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e37337c5-59f1-2447-75d9-042dfa1914cc,Variant,,,,,,,,2.5,true,,,InStock,,12.17,,,"#808080:grey",,,12-18m,,,Front and back,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e37337c5-59f1-2447-75d9-042dfa1914cc,Variant,,,,,,,,2.5,true,,,InStock,,12.17,,,"#a1cdee:blue",,,4-5 years,,,Front and back,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e37337c5-59f1-2447-75d9-042dfa1914cc,Variant,,,,,,,,0.0,true,,,InStock,,12.17,,,"#ff0000:red",,,18-24m,,,Back only,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e37337c5-59f1-2447-75d9-042dfa1914cc,Variant,,,,,,,,2.5,true,,,InStock,,12.17,,,"#ff0000:red",,,3-4 years,,,Front and back,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e37337c5-59f1-2447-75d9-042dfa1914cc,Variant,,,,,,,,0.0,true,,,InStock,,12.17,,,"#808080:grey",,,3-4 years,,,Back only,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e37337c5-59f1-2447-75d9-042dfa1914cc,Variant,,,,,,,,0.0,true,,,InStock,,12.17,,,"#ff0000:red",,,3-4 years,,,Back only,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e37337c5-59f1-2447-75d9-042dfa1914cc,Variant,,,,,,,,2.5,true,,,InStock,,12.17,,,"#a1cdee:blue",,,12-18m,,,Front and back,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e37337c5-59f1-2447-75d9-042dfa1914cc,Variant,,,,,,,,2.5,true,,,InStock,,12.17,,,"#808080:grey",,,2-3 yrs,,,Front and back,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e37337c5-59f1-2447-75d9-042dfa1914cc,Variant,,,,,,,,0.0,true,,,InStock,,12.17,,,"#a1cdee:blue",,,2-3 yrs,,,Back only,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e37337c5-59f1-2447-75d9-042dfa1914cc,Variant,,,,,,,,2.5,true,,,InStock,,12.17,,,"#ffc0cb:pink",,,12-18m,,,Front and back,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e37337c5-59f1-2447-75d9-042dfa1914cc,Variant,,,,,,,,0.0,true,,,InStock,,12.17,,,"#808080:grey",,,12-18m,,,Back only,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e37337c5-59f1-2447-75d9-042dfa1914cc,Variant,,,,,,,,2.5,true,,,InStock,,12.17,,,"#ffffff:white",,,6-12m,,,Front and back,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e37337c5-59f1-2447-75d9-042dfa1914cc,Variant,,,,,,,,0.0,true,,,InStock,,12.17,,,"#ffc0cb:pink",,,4-5 years,,,Back only,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e37337c5-59f1-2447-75d9-042dfa1914cc,Variant,,,,,,,,0.0,true,,,InStock,,12.17,,,"#ffc0cb:pink",,,5-6 years,,,Back only,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e37337c5-59f1-2447-75d9-042dfa1914cc,Variant,,,,,,,,2.5,true,,,InStock,,12.17,,,"#ff0000:red",,,6-12m,,,Front and back,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e37337c5-59f1-2447-75d9-042dfa1914cc,Variant,,,,,,,,2.5,true,,,InStock,,12.17,,,"#ff0000:red",,,18-24m,,,Front and back,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e37337c5-59f1-2447-75d9-042dfa1914cc,Variant,,,,,,,,2.5,true,,,InStock,,12.17,,,"#a1cdee:blue",,,3-4 years,,,Front and back,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e37337c5-59f1-2447-75d9-042dfa1914cc,Variant,,,,,,,,0.0,true,,,InStock,,12.17,,,"#ffffff:white",,,12-18m,,,Back only,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e37337c5-59f1-2447-75d9-042dfa1914cc,Variant,,,,,,,,0.0,true,,,InStock,,12.17,,,"#a1cdee:blue",,,3-4 years,,,Back only,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e37337c5-59f1-2447-75d9-042dfa1914cc,Variant,,,,,,,,2.5,true,,,InStock,,12.17,,,"#ffffff:white",,,18-24m,,,Front and back,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e37337c5-59f1-2447-75d9-042dfa1914cc,Variant,,,,,,,,2.5,true,,,InStock,,12.17,,,"#a1cdee:blue",,,6-12m,,,Front and back,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e37337c5-59f1-2447-75d9-042dfa1914cc,Variant,,,,,,,,2.5,true,,,InStock,,12.17,,,"#a1cdee:blue",,,18-24m,,,Front and back,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e37337c5-59f1-2447-75d9-042dfa1914cc,Variant,,,,,,,,2.5,true,,,InStock,,12.17,,,"#ffc0cb:pink",,,5-6 years,,,Front and back,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e37337c5-59f1-2447-75d9-042dfa1914cc,Variant,,,,,,,,2.5,true,,,InStock,,12.17,,,"#808080:grey",,,6-12m,,,Front and back,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e37337c5-59f1-2447-75d9-042dfa1914cc,Variant,,,,,,,,0.0,true,,,InStock,,12.17,,,"#ffffff:white",,,2-3 yrs,,,Back only,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e37337c5-59f1-2447-75d9-042dfa1914cc,Variant,,,,,,,,2.5,true,,,InStock,,12.17,,,"#ff0000:red",,,5-6 years,,,Front and back,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e37337c5-59f1-2447-75d9-042dfa1914cc,Variant,,,,,,,,0.0,true,,,InStock,,12.17,,,"#ffc0cb:pink",,,2-3 yrs,,,Back only,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e37337c5-59f1-2447-75d9-042dfa1914cc,Variant,,,,,,,,2.5,true,,,InStock,,12.17,,,"#ffc0cb:pink",,,2-3 yrs,,,Front and back,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e37337c5-59f1-2447-75d9-042dfa1914cc,Variant,,,,,,,,0.0,true,,,InStock,,12.17,,,"#a1cdee:blue",,,4-5 years,,,Back only,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e37337c5-59f1-2447-75d9-042dfa1914cc,Variant,,,,,,,,0.0,true,,,InStock,,12.17,,,"#ffffff:white",,,3-4 years,,,Back only,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e37337c5-59f1-2447-75d9-042dfa1914cc,Variant,,,,,,,,2.5,true,,,InStock,,12.17,,,"#808080:grey",,,5-6 years,,,Front and back,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e37337c5-59f1-2447-75d9-042dfa1914cc,Variant,,,,,,,,0.0,true,,,InStock,,12.17,,,"#ffc0cb:pink",,,6-12m,,,Back only,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e37337c5-59f1-2447-75d9-042dfa1914cc,Variant,,,,,,,,2.5,true,,,InStock,,12.17,,,"#ffc0cb:pink",,,6-12m,,,Front and back,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e37337c5-59f1-2447-75d9-042dfa1914cc,Variant,,,,,,,,0.0,true,,,InStock,,12.17,,,"#808080:grey",,,5-6 years,,,Back only,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e37337c5-59f1-2447-75d9-042dfa1914cc,Variant,,,,,,,,2.5,true,,,InStock,,12.17,,,"#a1cdee:blue",,,5-6 years,,,Front and back,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e37337c5-59f1-2447-75d9-042dfa1914cc,Variant,,,,,,,,0.0,true,,,InStock,,12.17,,,"#808080:grey",,,4-5 years,,,Back only,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e37337c5-59f1-2447-75d9-042dfa1914cc,Variant,,,,,,,,0.0,true,,,InStock,,12.17,,,"#a1cdee:blue",,,6-12m,,,Back only,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e37337c5-59f1-2447-75d9-042dfa1914cc,Variant,,,,,,,,0.0,true,,,InStock,,12.17,,,"#808080:grey",,,18-24m,,,Back only,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e37337c5-59f1-2447-75d9-042dfa1914cc,Variant,,,,,,,,0.0,true,,,InStock,,12.17,,,"#ff0000:red",,,6-12m,,,Back only,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e37337c5-59f1-2447-75d9-042dfa1914cc,Variant,,,,,,,,0.0,true,,,InStock,,12.17,,,"#ffffff:white",,,4-5 years,,,Back only,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_4796624a-7444-eb1b-7b4e-183c35a0bb14,Product,Personalised Bottom T-shirt,"<p>Be yourself! Personalise this just how you like it!</p><p>&nbsp;</p><p>Our clothes &amp; Accessories allows you to personalise your own clothes.</p><p>&nbsp;</p><p>With a personal touch, your shopping becomes more sentimental and valuable. So whether it's a gift, personal wear or a special occasion, it's is all about you!</p>",4cb4a2_a894f0abdab247d589794f5140ec881d~mv2.jpg;4cb4a2_e4936c170ec9463e91c124ca8871d76b~mv2.jpg;4cb4a2_de7273b369424426910cab42b61d3a28~mv2.jpg;4cb4a2_4799443b16d54c28b1c5d975cc046a49~mv2.png;4cb4a2_e5d77c9022cf42708b3f294746292fa8~mv2.png,Children;Kids;Non-Sale;Shop now;T-shirt,,,10.0,,true,AMOUNT,0.0,InStock,0.0,,Size,DROP_DOWN,0-3 Months;3-6 Months;6-12 Months;1-2yrs;2-3yrs;3-4yrs;4-5yrs;5-6yrs;6-7yrs;7-8yrs;8-9yrs;9-10yrs;10-11yrs;11-12yrs,T-shirt Colour,COLOR,"rgb(0, 0, 0):black;rgb(255, 255, 255):White;#ffc0cb:pink;#000080:navy",,,,,,,,,,,,,Product info,"<ul>
	<li>100% Cotton&nbsp;</li>
	<li>200gsm (approx)</li>
	<li>Supersoft fabric</li>
</ul>
",,,,,,,,,,,Name,49,true,Font & Vinyl Colour (see font & colour chart in pictures),500,true,
product_93f05716-d4ec-de6f-fcfb-2b005016ae84,Product,Personalised Initials Tracksuit,"<p>Stylish, classy &amp; best of all, it’s personalised!</p><p>&nbsp;</p><p>Our clothes &amp; Accessories allows you to personalise your own clothes.</p><p>&nbsp;</p><p>With a personal touch, your shopping becomes more sentimental and valuable. So whether it's a gift, personal wear or a special occasion, it's is all about you!</p>",4cb4a2_d8668efbf4224b47bc5b3e282ef2c5ad~mv2.jpg;4cb4a2_4799443b16d54c28b1c5d975cc046a49~mv2.png;4cb4a2_e5d77c9022cf42708b3f294746292fa8~mv2.png,Children;Kids;Non-Sale;Tracksuit & Lounge Set,,,32.0,,true,PERCENT,0.0,InStock,0.0,19.99,Size,DROP_DOWN,6-12 Months;1-2 years;2-3 years;3-4 years;4-5 years;5-6 years;7-8 years;9-10 years,Tracksuit Colour,COLOR,"#ffffff:white;#808080:grey;#000000:black;#000080:navy;#e9b1b1:dusty pink",,,,,,,,,,,,,,,,,,,,,,,,,Initials,500,true,Font & Vinyl Colour (see font & colour chart in pictures),500,true,
product_82eaa4a8-c6c8-bdbe-1d5c-54cc62c08212,Product,Personalised Heart Hoodie,"<p>Stylish, classy &amp; best of all, it’s personalised!</p><p>&nbsp;</p><p>Our clothes &amp; Accessories allows you to personalise your own clothes.</p><p>&nbsp;</p><p>With a personal touch, your shopping becomes more sentimental and valuable. So whether it's a gift, personal wear or a special occasion, it's is all about you!</p>",4cb4a2_4d2e5f8e120d408bb3c1111a4339784d~mv2.jpg;4cb4a2_a76545da08ca41feb8977efbe8794b2b~mv2.jpg;4cb4a2_20ea8619a18a4544bb1591e7b04b91b4~mv2.png,Children;Hoodies & Sweatshirts;Kids;Non-Sale;Valentines,,,18.0,,true,AMOUNT,0.0,InStock,0.0,,Size,DROP_DOWN,6-12 Months;1-2yrs;2-3yrs;3-4yrs;4-5yrs;5-6yrs,Hoodie Colour,COLOR,"#f100cd:bright pink;rgb(65, 105, 225):royal blue;rgb(0, 0, 0):black;#6aa84f:khaki;#ffffff:white;#808080:grey;#0404a2:navy;#ff0000:red",,,,,,,,,,,,,,,,,,,,,,,,,Name/Text,50,true,Vinyl colour (see colour chart),300,true,
product_768f7190-4a20-3b81-0681-b6ed99d1c005,Product,Dinosaur hoodie zip hoodie,<p>&nbsp;</p>,4cb4a2_7427f9afff4c4acbb11087e8504ae93c~mv2.jpg;4cb4a2_388a8c5dcf77416a81d698b6fbd7aa63~mv2.jpg;4cb4a2_4799443b16d54c28b1c5d975cc046a49~mv2.png;4cb4a2_e5d77c9022cf42708b3f294746292fa8~mv2.png,Children;Hoodies & Sweatshirts;Kids;Non-Sale,,,19.99,,false,AMOUNT,0.0,InStock,0.0,,Size,DROP_DOWN,6-12 Months;1-2yrs;2-3yrs;3-4yrs;4-5yrs;5-6yrs;7-8yrs;9-10yrs,Colour,COLOR,"rgb(128, 128, 128):Grey;#0000ff:Navy Blue;rgb(0, 0, 0):black;#ffffff:white;#e9b1b1:dusty pink",,,,,,,,,,,,,,,,,,,,,,,,,Name,50,true,"Image, Font & Font colour (see font & colour chart)",300,true,
product_76dd9147-f0ed-6646-e151-f02376cede87,Product,Butterfly Personalised hoodie (6m-6yrs),<p>&nbsp;</p>,4cb4a2_a0ef2596a91f4ed7afa9047610692882~mv2.jpg;4cb4a2_4799443b16d54c28b1c5d975cc046a49~mv2.png;4cb4a2_20ea8619a18a4544bb1591e7b04b91b4~mv2.png,Children;Hoodies & Sweatshirts;Kids;Non-Sale,,,15.0,,false,AMOUNT,0.0,InStock,0.0,,Size,DROP_DOWN,6-12 Months;1-2yrs;2-3yrs;3-4yrs;4-5yrs;5-6yrs,Colour,COLOR,"rgb(128, 128, 128):Grey;#f100cd:bright pink;#0000ff:Navy Blue;rgb(65, 105, 225):royal blue;rgb(0, 0, 0):black;rgb(255, 0, 0):Red;#6aa84f:khaki;#ffffff:white",,,,,,,,,,,,,,,,,,,,,,,,,Writing colour/ font (see colour chart),50,true,Name,300,true,
product_c503c6f8-1930-067a-2aa2-18f07aa1c9d7,Product,Star Personalised hoodie (6m-13yrs) (zip hoodie),<p>&nbsp;</p>,4cb4a2_7a5dc647a0d348d7a68e1e21b1421f04~mv2.jpg;4cb4a2_4799443b16d54c28b1c5d975cc046a49~mv2.png;4cb4a2_20ea8619a18a4544bb1591e7b04b91b4~mv2.png,Children;Hoodies & Sweatshirts;Kids;Non-Sale,,,15.0,,false,AMOUNT,0.0,InStock,0.0,,Size,DROP_DOWN,6-12 Months;1-2yrs;2-3yrs;3-4yrs;4-5yrs;5-6yrs,Colour,COLOR,"rgb(128, 128, 128):Grey;#f100cd:bright pink;#0000ff:Navy Blue;rgb(65, 105, 225):royal blue;rgb(0, 0, 0):black;rgb(255, 0, 0):Red;#6aa84f:khaki;#ffffff:white",,,,,,,,,,,,,,,,,,,,,,,,,Writing colour/ font (see colour chart),50,true,Name,300,true,
product_c90e15cc-ccf6-631c-2bd6-0f95bf993830,Product,Crown Personalised hoodie (6m-13yrs) (zip hoodie),<p>&nbsp;</p>,4cb4a2_5e86ff7aee034dd0bb8a9b58a94756b4~mv2.jpg;4cb4a2_881456fe105145e3b614c77aacb04312~mv2.jpg;4cb4a2_a484708b494448df924a089f34030401~mv2.jpg;4cb4a2_4799443b16d54c28b1c5d975cc046a49~mv2.png;4cb4a2_20ea8619a18a4544bb1591e7b04b91b4~mv2.png,Children;Hoodies & Sweatshirts;Kids;Non-Sale;Shop now,,,15.0,,false,AMOUNT,0.0,InStock,0.0,,Size,DROP_DOWN,6-12 Months;1-2yrs;2-3yrs;3-4yrs;4-5yrs;5-6yrs,Colour,COLOR,"rgb(128, 128, 128):Grey;#f100cd:bright pink;#0000ff:Navy Blue;rgb(65, 105, 225):royal blue;rgb(0, 0, 0):black;rgb(255, 0, 0):Red;#6aa84f:khaki;#ffffff:white",,,,,,,,,,,,,,,,,,,,,,,,,Writing colour/ font (see colour chart),50,true,Name,300,true,
product_d1b065b8-881f-bef5-61a1-a3a393ccd38c,Product,Unicorn Zip Hoodie,<p>(zip hood)</p>,4cb4a2_2edbf9a4c68348919b9ab44e16ed65e8~mv2.jpg;4cb4a2_4799443b16d54c28b1c5d975cc046a49~mv2.png;4cb4a2_e5d77c9022cf42708b3f294746292fa8~mv2.png,Children;Hoodies & Sweatshirts;Kids;Non-Sale,,,18.0,,false,AMOUNT,0.0,InStock,0.0,,Size,DROP_DOWN,6-12 Months;1-2yrs;2-3yrs;3-4yrs;4-5yrs;5-6yrs,Hoodie Colour,COLOR,"rgb(128, 128, 128):Grey;#0000ff:Navy Blue;rgb(0, 0, 0):black;#6aa84f:khaki;#ffffff:white;#e9b1b1:dusty pink",,,,,,,,,,,,,,,,,,,,,,,,,Vinyl / font (see colour chart),50,true,Name,300,true,
product_bb2f2775-dfab-56f3-3fef-0eb865c6cf97,Product,Daughter Of A Queen T-shirt,"<p>Stylish, classy &amp; best of all, it’s personalised!</p><p>&nbsp;</p><p>Our clothes &amp; Accessories allows you to personalise your own clothes.</p><p>&nbsp;</p><p>With a personal touch, your shopping becomes more sentimental and valuable. So whether it's a gift, personal wear or a special occasion, it's is all about you!</p>",c5a375_01c21a9c41cd49989dffa119d7b236ec~mv2.jpg,Children;Kids;Mother's day;Non-Sale;T-shirt,,,12.0,,true,AMOUNT,0.0,InStock,0.0,,Size,DROP_DOWN,0-3 Months;3-6 Months;6-12 Months;1-2 years;2-3 years;3-4 years;4-5 years;5-6 years;7-8 years;9-10 years;11-12 years,T-shirt Colour,COLOR,"rgb(0, 0, 0):black;#ffffff:white",,,,,,,,,,,,,Product info,"<ul>
	<li>100% Cotton&nbsp;</li>
	<li>200gsm (approx)</li>
	<li>Supersoft fabric</li>
</ul>
",,,,,,,,,,,,,,,,,
product_0b577fed-0033-c4a8-9521-6e1e79f0d960,Product,Leopard Print Heart Hoodie,"<p>Stylish, classy &amp; best of all, it’s personalised!</p><p>&nbsp;</p><p>Our clothes &amp; Accessories allows you to personalise your own clothes.</p><p>&nbsp;</p><p>With a personal touch, your shopping becomes more sentimental and valuable. So whether it's a gift, personal wear or a special occasion, it's is all about you!</p>",4cb4a2_de2177c8f4b745e0b482fc2aa0f75815~mv2.jpg,Children;Hoodies & Sweatshirts;Kids;Non-Sale;Shop now;Valentines,,,17.0,,true,PERCENT,0.0,InStock,0.0,10.77,Size,DROP_DOWN,6-12 Months;1-2 years;2-3 years;3-4 years;4-5 years;5-6 years;7-8 years;9-10 years,Hoodie Colour,COLOR,"#f0e68c:khaki;#ffffff:white;#dd168e:bright pink;#808080:grey;#000000:black;#ff0000:red;#000080:navy;rgb(65, 105, 225):royal blue",,,,,,,,,,,,,,,,,,,,,,,,,Name/Text,500,true,,,,
product_a6628048-7e22-adaa-ab2c-0f0baea8b391,Product,Design-Your-Own Shorts,"<p>Doesn't it feel good to be yourself? Feel naturally comfortable in clothing designed around your personalisation!</p><p>&nbsp;</p><p>Each item is made to order specifically as you desire, so put your personal touch on your shopping! It's more special when it's personal!</p>",4cb4a2_9a8080c3bd094191a10b2f6c228b5313~mv2.png;4cb4a2_254d448fc0104435a5bd40ae97bdd5fe~mv2.png;4cb4a2_d0016d7c986f442888813aed74ed77ef~mv2.png;4cb4a2_50a95465a7344dfbac4791637a993d07~mv2.png;4cb4a2_0740496ee33744a0abf392e41c1a2c2e~mv2.png;4cb4a2_d8532302871a422d996e9db03798cb68~mv2.png;4cb4a2_1046e98418a34a07816ba2dfd2fed249~mv2.png;4cb4a2_7c060ce2fb3d4973b6fa8e3a3b9c1829~mv2.png;4cb4a2_33ef3a9959a344e5ba7740e5137fff87~mv2.png;4cb4a2_4799443b16d54c28b1c5d975cc046a49~mv2.png;4cb4a2_e5d77c9022cf42708b3f294746292fa8~mv2.png,Children;Design your own;Kids;Non-Sale,,,12.0,,true,PERCENT,0.0,InStock,0.0,7.2,Shorts Colour,COLOR,"#6aa84f:khaki;#ff0000:red;#ffffff:white;#808080:grey;#dd168e:bright pink;#000080:navy;#000000:black;rgb(65, 105, 225):royal blue",,,,,,,,,,,,,,,,,,,,,,,,,,,,Name/Text & Icon (see icon chart),500,true,Font & Vinyl Colour (see font & colour chart in pictures),500,true,
